record_type,api_well_number,paleo_report_id,total_reports_for_api,surface_area,surface_block,lease_number,well_name,public_information_code,public_release_date,paleo_effective_date,paleo_report_source,paleo_reporter,drilling_operator,high_sample,low_sample,ecozone_eq_mms,first_sample_examined,borehole_measured_depth,true_vertical_depth,rkb_elevation,water_depth,surface_x_coordinate,surface_y_coordinate,surface_latitude,surface_longitude,remarks,source_file,source_line
H,608054002700,1,2,AC,859,G20871,TA001,Y,2014-05-17,2004-05-24,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,15020.0,18510.0,Y,15020.0,18510.0,18500.0,91.0,9627.0,1050272.876859,9486305.225352,26.13243832,-94.79917349,"Tobago Prospect, paleo done by Robert L Fleisher",gepaldmp_Header.txt,71
H,608054002700,2,2,AC,859,G20871,TA001,Y,2014-05-17,2004-07-22,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,12890.0,18510.0,,12890.0,18510.0,18500.0,91.0,9627.0,1050272.876859,9486305.225352,26.13243832,-94.79917349,"Tobago Prospect, company-integrated foram and nanno report",gepaldmp_Header.txt,72
H,608054002701,1,1,AC,859,G20871,TA001,Y,2014-05-31,2004-04-01,OPERATOR,"BUGWARE, INC.",UNION OIL COMPANY OF CALIFORNIA,14922.0,18425.0,,14922.0,18425.0,17872.0,91.0,9627.0,1050272.876859,9486305.225352,26.13243832,-94.79917349,"Tobago Prospect, calcareous nannofossil report",gepaldmp_Header.txt,73
H,608054001500,1,2,AC,903,G20876,001,Y,2008-10-31,2001-09-17,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,12560.0,20500.0,N,12560.0,20500.0,20492.0,91.0,9687.0,1056048.0,9460004.0,26.06030104,-94.78047766,"Trident Prospect, paleo done by Robert Fleisher, 20180=Upper Cretaceous indicated by Inoceramus prism fragments, except for a narrow stratigraphic interval within the Lower Eocene, most of the well contains very few age-diagnostic microfossils and no well-developed faunas, planktic forams are generally scarce below the Lower Oligocene, samples are consistently very sandy below 15110 feet, below 15400 feet diagnostic foram faunas disappear, no Cretaceous planktic forams observed, but a few inoceramid fragments date the samples to probable Upper Cretaceous, within the Abathomphalus mayaroensis zone or somewhat older, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,74
H,608054001500,2,2,AC,903,G20876,001,Y,2008-10-31,2001-10-08,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,12560.0,20500.0,,12560.0,20500.0,20492.0,91.0,9687.0,1056048.0,9460004.0,26.06030104,-94.78047766,"Trident Prospect, company-integrated foram and nanno report, forams by Robert Fleisher, nannos by Bugware (Covington), 18890=in Upper Paleocene Subbotina triloculinoides, 19040=base of Late Paleocene Fasiculithus sp, 20000=rare Lower Paleocene Subbotina trivialis, 20490=in Lower Paleocene Subbotina trivialis, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,75
H,608054001700,1,2,AC,903,G20876,002,Y,2008-10-31,2002-02-12,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,12665.0,20500.0,Y,12665.0,20500.0,19904.0,91.0,9727.0,1060312.0,9465240.0,26.07486532,-94.76770716,"Trident Prospect, paleo by Robert Fleisher, age-diagnostic species are completely absent below 18810 to TD",gepaldmp_Header.txt,76
H,608054001700,2,2,AC,903,G20876,002,Y,2008-10-31,2002-02-01,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,12665.0,20490.0,,12665.0,20500.0,19904.0,91.0,9727.0,1060312.0,9465240.0,26.07486532,-94.76770716,"Trident Prospect, calcareous nannofossil report, 16170=Upper Paleocene base of Helicosphaera bramlettei, 18300=Upper Paleocene Discoaster mohleri, 19320=co-occurrence of multiple Fasciculithus spp",gepaldmp_Header.txt,77
H,608054002600,1,1,AC,943,G17575,001,Y,2006-12-31,2004-04-05,OPERATOR,Bruce DeSelle,SHELL OFFSHORE INC.,9700.0,11700.0,Y,9700.0,11700.0,11699.0,82.0,7962.0,987528.424647,9444940.01661,26.01613896,-94.98845155,Hammerhead Prospect,gepaldmp_Header.txt,78
H,608054002100,1,1,AC,947,G20882,001,Y,2008-10-31,2003-01-15,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,13175.0,15150.0,,13175.0,19700.0,19693.0,91.0,9676.0,1049788.0,9453691.0,26.04269727,-94.79927814,"Trident Prospect, calcareous nannofossil report, 13530=base of Sphenolithus distentus s l, 13650=IPS nanno matrix event, 14490=base of Discoaster tani 5-ray and base of Sphenolithus predistentus",gepaldmp_Header.txt,79
H,608054002400,1,2,AC,951,G20885,001,Y,2006-10-13,2004-01-01,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",CHEVRON USA INC,13080.0,22697.0,Y,13080.0,22695.0,22694.0,92.0,10011.0,1111019.897131,9447492.650502,26.02784667,-94.61257177,"Toledo Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,80
H,608054002400,2,2,AC,951,G20885,001,Y,2006-10-13,2003-11-17,OPERATOR,Theresa Dunn,CHEVRON USA INC,13080.0,22697.0,,13080.0,22695.0,22694.0,92.0,10011.0,1111019.897131,9447492.650502,26.02784667,-94.61257177,"Toledo Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,81
H,608184000000,2,1,AT,1,G07075,001,Y,1989-06-30,1986-05-20,OPERATOR,OPERATOR,TEXACO INC,5700.0,9463.0,Y,5700.0,9463.0,9463.0,72.0,2381.0,697975.0,10147245.0,27.9316272,-89.91896648,,gepaldmp_Header.txt,82
H,608184004000,1,2,AT,7,G21229,001,Y,2009-06-30,2003-06-04,OPERATOR,"PALEO-DATA, INC.",WESTPORT OIL AND GAS COMPANY LP,5530.0,14620.0,Y,5530.0,14636.0,13965.0,86.0,3052.0,799034.47942,10146120.153446,27.93481408,-89.60616696,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,83
H,608184004000,2,2,AT,7,G21229,001,Y,2009-06-30,2003-06-04,OPERATOR,"PALEO-DATA, INC.",WESTPORT OIL AND GAS COMPANY LP,5530.0,14620.0,,5530.0,14636.0,13965.0,86.0,3052.0,799034.47942,10146120.153446,27.93481408,-89.60616696,"Calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,84
H,608184004003,1,2,AT,7,G21229,001,Y,2009-06-30,2003-06-25,OPERATOR,"PALEO-DATA, INC.",WESTPORT OIL AND GAS COMPANY LP,11200.0,14410.0,Y,11200.0,14411.0,12598.0,86.0,3052.0,799034.47942,10146120.153446,27.93481408,-89.60616696,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,85
H,608184004003,2,2,AT,7,G21229,001,Y,2009-06-30,2003-06-25,OPERATOR,"PALEO-DATA, INC.",WESTPORT OIL AND GAS COMPANY LP,11200.0,14410.0,,11200.0,14411.0,12598.0,86.0,3052.0,799034.47942,10146120.153446,27.93481408,-89.60616696,"Calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,86
H,608184000600,2,2,AT,8,G09995,001,Y,1998-04-30,1997-05-17,OPERATOR,Bruce DeSelle,SHELL DEEPWATER DEVELOPMENT INC,5220.0,20960.0,Y,5220.0,20960.0,20709.0,84.0,3135.0,812136.0,10151411.0,27.95012,-89.56596254,Cyclops Prospect,gepaldmp_Header.txt,87
H,608184000600,3,2,AT,8,G09995,001,Y,1998-04-30,1997-03-01,OPERATOR,"BUGWARE, INC.",SHELL DEEPWATER DEVELOPMENT INC,5400.0,20960.0,,5400.0,20960.0,20709.0,84.0,3135.0,812136.0,10151411.0,27.95012,-89.56596254,"Cyclops Prospect, calcareous nannofossil report",gepaldmp_Header.txt,88
H,608184002400,1,1,AT,18,G16849,001,Y,2006-08-31,2001-11-01,OPERATOR,APPLIED BIOSTRATIGRAPHIX,WOODSIDE ENERGY (GOM) INC,6870.0,28560.0,,6870.0,28665.0,28651.0,83.0,4266.0,980051.0,10152077.0,27.96066647,-89.04611178,"Gnome Prospect, calcareous nannofossil report",gepaldmp_Header.txt,89
H,608184007600,1,4,AT,18,G33863,002,Y,2021-01-19,2016-03-22,OPERATOR,Ragan Biostrat,SHELL OFFSHORE INC.,7630.0,11150.0,Y,7630.0,34206.0,31605.0,104.0,4256.0,979380.148371,10152354.362949,27.96139826,-89.04820371,"Deep Sleep Prospect, suprasalt foram report, foram species abundance and diversity tables available, see report for details",gepaldmp_Header.txt,90
H,608184007600,2,4,AT,18,G33863,002,Y,2021-01-19,2016-01-11,OPERATOR,Ragan Biostrat,SHELL OFFSHORE INC.,19780.0,34206.0,,19780.0,34206.0,31605.0,104.0,4256.0,979380.148371,10152354.362949,27.96139826,-89.04820371,"Deep Sleep Prospect, subsalt foram report, foram species abundance and diversity tables available, see report for details",gepaldmp_Header.txt,91
H,608184007600,3,4,AT,18,G33863,002,Y,2021-01-19,2016-01-02,OPERATOR,"BUGWARE, INC.",SHELL OFFSHORE INC.,7630.0,11150.0,,7630.0,34206.0,31605.0,104.0,4256.0,979380.148371,10152354.362949,27.96139826,-89.04820371,"Deep Sleep Prospect, suprasalt calcareous nannofossil report, nannospecies abundance and diversity tables available, see report for details",gepaldmp_Header.txt,92
H,608184007600,4,4,AT,18,G33863,002,Y,2021-01-19,2016-01-02,OPERATOR,"BUGWARE, INC.",SHELL OFFSHORE INC.,19780.0,34206.0,,19780.0,34206.0,31605.0,104.0,4256.0,979380.148371,10152354.362949,27.96139826,-89.04820371,"Deep Sleep Prospect, subsalt calcareous nannofossil report, nannospecies abundance and diversity tables available, see report for details",gepaldmp_Header.txt,93
H,608184007700,1,1,AT,23,G35015,001,Y,2021-09-15,2019-01-08,OPERATOR,"PALEO-DATA, INC.",MURPHY EXPLORATION & PRODUCTION COMPANY - USA,16740.0,25500.0,Y,16740.0,25500.0,25499.0,106.0,5387.0,1052382.962929,10149881.373278,27.95777764,-88.82199136,"Consultant-integrated foram and nanno report, foram and nannofossil species abundance and diversity tables available, see report for details",gepaldmp_Header.txt,94
H,608184001400,1,2,AT,24,G12176,001,Y,2001-02-14,2000-08-01,OPERATOR,APPLIED BIOSTRATIGRAPHIX,CONOCO INC,8550.0,20461.0,N,8550.0,20461.0,18918.0,79.0,5896.0,1076844.0,10148690.0,27.95548338,-88.74617672,"Calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,95
H,608184001400,2,2,AT,24,G12176,001,Y,2001-02-14,2000-10-01,OPERATOR,APPLIED BIOSTRATIGRAPHIX,CONOCO INC,8550.0,20461.0,Y,8550.0,20461.0,18918.0,79.0,5896.0,1076844.0,10148690.0,27.95548338,-88.74617672,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,96
H,608184001100,1,1,AT,26,G13197,001,Y,2001-04-30,1999-09-01,OPERATOR,OPERATOR,BP CORPORATION NORTH AMERICA INC,9210.0,17649.0,Y,9210.0,17649.0,17646.0,46.0,6505.0,1098869.0,10152173.0,27.96591208,-88.67810689,"Bighorn Prospect, company-integrated foram and nanno report, foram and nannofossil species abundance and diversity tables available, see report for details",gepaldmp_Header.txt,97
H,608184003800,1,2,AT,26,G24216,001,Y,2013-04-01,2003-02-01,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",DOMINION EXPLORATION & PRODUCTION INC,9180.0,14172.0,Y,9180.0,14174.0,13404.0,72.0,6198.0,1095384.715685,10137977.144661,27.92673492,-88.68829251,"Goldeneye Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,98
H,608184003800,2,2,AT,26,G24216,001,Y,2013-04-01,2003-04-01,OPERATOR,Theresa Dunn,DOMINION EXPLORATION & PRODUCTION INC,9180.0,14172.0,,9180.0,14174.0,13404.0,72.0,6198.0,1095384.715685,10137977.144661,27.92673492,-88.68829251,"Goldeneye Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,99
H,608184003406,1,1,AT,37,G21825,SS003,Y,2015-01-18,2010-02-24,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,13098.0,19639.0,Y,13098.0,19639.0,19405.0,92.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, consultant-integrated foram and nanno report, foram and nannofossil species abundance and diversity tables available, see report for details",gepaldmp_Header.txt,100
H,608184002600,1,2,AT,37,G21826,SS001,Y,2011-09-19,2002-01-04,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,12300.0,21270.0,Y,12300.0,21268.0,20999.0,79.0,7919.0,1268314.468696,10144665.629154,27.95066081,-88.15292916,"Merganser Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,101
H,608184002600,2,2,AT,37,G21826,SS001,Y,2011-09-19,2002-01-03,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,12300.0,21270.0,,12300.0,21268.0,20999.0,79.0,7919.0,1268314.468696,10144665.629154,27.95066081,-88.15292916,"Merganser Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,102
H,608184003400,1,2,AT,37,G21826,SS003,Y,2011-09-19,2002-11-25,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,12370.0,21740.0,Y,12370.0,21740.0,21533.0,72.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,103
H,608184003400,2,2,AT,37,G21826,SS003,Y,2011-09-19,2002-11-22,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,12370.0,21740.0,N,12370.0,21740.0,21533.0,72.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, calcareous nannofossil report, 21520=mixed Oligocene and Late Eocene flora TO 21580, 21670=fossil hash, oldest age-diagnostic species noted is Dictyococcites bisectus, very poor preservation to 21730, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,104
H,608184003401,1,2,AT,37,G21826,SS003,Y,2011-09-19,2003-01-22,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,16260.0,21110.0,Y,16260.0,21110.0,20537.0,72.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,Merganser Prospect,gepaldmp_Header.txt,105
H,608184003401,2,2,AT,37,G21826,SS003,Y,2011-09-19,2003-01-22,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,16260.0,21110.0,,16260.0,21110.0,20537.0,72.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, calcareous nannofossil report",gepaldmp_Header.txt,106
H,608184003402,1,1,AT,37,G21826,SS003,Y,2011-09-19,2006-05-17,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,16990.0,19930.0,Y,16990.0,19930.0,19756.0,79.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, consultant-integrated foram and nanno report",gepaldmp_Header.txt,107
H,608184003403,1,1,AT,37,G21826,SS003,Y,2011-09-19,2006-04-06,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,17990.0,20086.0,Y,17990.0,20086.0,19742.0,79.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, consultant-integrated foram and nanno report",gepaldmp_Header.txt,108
H,608184003404,1,1,AT,37,G21826,SS003,Y,2011-09-19,2006-04-10,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,18036.0,20540.0,Y,18036.0,20540.0,20222.0,79.0,7933.0,1267773.174297,10143092.735272,27.94631958,-88.15456001,"Merganser Prospect, consultant-integrated foram and nanno report",gepaldmp_Header.txt,109
H,608184001300,1,2,AT,63,G13198,001,Y,2010-03-13,2000-03-27,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,7020.0,18840.0,Y,7020.0,18898.0,18800.0,82.0,4370.0,984560.0,10132072.0,27.90586123,-89.03111881,"Telemark Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,110
H,608184001300,2,2,AT,63,G13198,001,Y,2010-03-13,2000-03-22,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,7020.0,18840.0,,7020.0,18898.0,18800.0,82.0,4370.0,984560.0,10132072.0,27.90586123,-89.03111881,"Telemark Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,111
H,608184001301,1,2,AT,63,G13198,001,Y,2010-04-17,2000-03-22,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,18870.0,23540.0,Y,18870.0,23542.0,22710.0,82.0,4385.0,984560.0,10132072.0,27.90586123,-89.03111881,"Telemark Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,112
H,608184001301,2,2,AT,63,G13198,001,Y,2010-04-17,2000-03-22,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,18870.0,23540.0,,18870.0,23542.0,22710.0,82.0,4385.0,984560.0,10132072.0,27.90586123,-89.03111881,"Telemark Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,113
H,608184001302,1,2,AT,63,G13198,001,Y,2010-06-03,2000-05-06,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,20850.0,24988.0,,20850.0,24989.0,24637.0,82.0,4385.0,984560.0,10132072.0,27.90586123,-89.03111881,"Telemark Prospect, calcareous nannofossil report",gepaldmp_Header.txt,114
H,608184001302,2,2,AT,63,G13198,001,Y,2010-06-03,2000-06-06,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,20850.0,24988.0,Y,20850.0,24989.0,24637.0,82.0,4385.0,984560.0,10132072.0,27.90586123,-89.03111881,Telemark Prospect,gepaldmp_Header.txt,115
H,608184001304,1,1,AT,63,G13198,001,Y,2011-07-03,2001-07-23,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ENI PETROLEUM CO INC,0.0,0.0,,0.0,25367.0,24715.0,82.0,4385.0,984560.0,10132072.0,27.90586123,-89.03111881,"Calcareous nannofossil report, in=sand",gepaldmp_Header.txt,116
H,608184002900,1,2,AT,63,G13198,003,Y,2012-05-21,2002-10-20,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",CHEVRON USA INC,7500.0,11820.0,Y,7500.0,13290.0,13287.0,73.0,4437.0,985995.0,10125781.0,27.88862674,-89.02635467,"Telemark Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,117
H,608184002900,2,2,AT,63,G13198,003,Y,2012-05-21,2002-04-16,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",CHEVRON USA INC,7500.0,11820.0,,7500.0,13290.0,13287.0,73.0,4437.0,985995.0,10125781.0,27.88862674,-89.02635467,"Telemark Prospect, calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,118
H,608184002903,1,2,AT,63,G13198,003,Y,2012-09-24,2002-10-20,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",CHEVRON USA INC,17520.0,24181.0,Y,17520.0,24181.0,24173.0,73.0,4437.0,985995.0,10125781.0,27.88862674,-89.02635467,Telemark Prospect,gepaldmp_Header.txt,119
H,608184002903,2,2,AT,63,G13198,003,Y,2012-09-24,2002-04-16,OPERATOR,Theresa Dunn,CHEVRON USA INC,17521.0,24181.0,,17521.0,24181.0,24173.0,73.0,4437.0,985995.0,10125781.0,27.88862674,-89.02635467,"Telemark Prospect, calcareous nannofossil report",gepaldmp_Header.txt,120
H,608184004100,1,2,AT,63,G13198,SS004,Y,2013-07-01,2003-06-03,OPERATOR,"BUGWARE, INC.",UNION OIL COMPANY OF CALIFORNIA,17670.0,27869.0,,17670.0,27869.0,27802.0,91.0,4418.0,987101.0,10134998.0,27.91402333,-89.02340339,"Telemark Prospect, calcareous nannofossil report, all results below 22590 are preliminary",gepaldmp_Header.txt,121
H,608184004100,2,2,AT,63,G13198,SS004,Y,2013-07-01,2003-05-05,OPERATOR,OPERATOR,UNION OIL COMPANY OF CALIFORNIA,17250.0,27780.0,Y,17250.0,27869.0,27802.0,91.0,4418.0,987101.0,10134998.0,27.91402333,-89.02340339,"Telemark Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,122
H,608184004300,1,2,AT,83,G18495,001,Y,2005-04-20,2003-07-08,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,11000.0,14000.0,Y,11000.0,14000.0,13999.0,91.0,8056.0,1313997.0,10131796.0,27.91636626,-88.01107506,Santa Rosa Prospect,gepaldmp_Header.txt,123
H,608184004300,2,2,AT,83,G18495,001,Y,2005-04-20,2003-07-08,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,11000.0,14000.0,,11000.0,14000.0,13999.0,91.0,8056.0,1313997.0,10131796.0,27.91636626,-88.01107506,"Santa Rosa Prospect, calcareous nannofossil report",gepaldmp_Header.txt,124
H,608184000200,1,2,AT,89,G08895,001,Y,1989-12-28,1989-01-04,OPERATOR,OPERATOR,TEXACO EXPLORATION AND PROD,4470.0,13728.0,Y,4470.0,13728.0,11601.0,100.0,2865.0,700099.0,10117775.0,27.85077961,-89.9102265,,gepaldmp_Header.txt,125
H,608184000200,2,2,AT,89,G08895,001,Y,1989-12-28,1989-01-17,OPERATOR,OPERATOR,TEXACO EXPLORATION AND PROD,4470.0,13720.0,,4470.0,13728.0,11601.0,100.0,2865.0,700099.0,10117775.0,27.85077961,-89.9102265,Calcareous nannofossil report,gepaldmp_Header.txt,126
H,608184001900,2,2,AT,92,G21829,001,Y,2010-09-19,2001-04-19,OPERATOR,"PALEO-DATA, INC.",DOMINION EXPLORATION & PRODUCTION INC,5578.0,13500.0,Y,5578.0,13505.0,13173.0,73.0,3414.0,745121.0,10113351.0,27.84148878,-89.77071301,"Turnberry Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,127
